timestamp,tag_id,x_pos,y_pos
10.75,15,56.44596170239392,27.187825174242242
10.75,1,57.3400084771328,42.25352053944714
11.0,2,25.17443016135326,28.45848333585654
11.0,5,38.72016510784234,30.06634635111726
11.0,7,42.08592275725618,39.28444357328682
11.0,8,27.279022661748456,40.02479253550588
11.0,9,32.72222230788216,12.160101040012458
11.0,10,43.9847941164289,14.19297149549162
11.0,13,22.027594144850582,17.699476410851222
11.0,14,27.86960733104332,17.7308222137411
11.0,15,57.6822272585566,28.0387628856378
11.0,1,58.48410265278666,41.611147671246215
11.25,2,25.19502173564608,28.475596914744063
11.25,5,38.79342527365456,30.579221981012317
11.25,7,42.074289199356386,38.52543419370672
11.25,8,27.297443569585976,39.96258290168397
11.25,9,32.510093159385995,12.015830342461758
11.25,10,43.797592377111094,14.00954226027722
11.25,13,22.51304401374,17.7215599271021
11.25,14,27.85783920028994,17.686929128677082
11.25,15,58.95110224553282,28.878769024374797
11.25,1,59.58844982759931,40.83924311110653
11.5,2,25.20887794660272,28.51158343598572
11.5,5,38.698232326163144,30.9874187078408
11.5,7,41.96259607772602,37.62993004626366
11.5,8,27.3438168571415,39.96256517300476
11.5,9,32.13528820282128,11.90260430767486
11.5,10,43.493394434168934,13.83088966432852
11.5,13,22.956463140618958,17.621149266757083
11.5,14,27.77784849151076,17.75772367755406
11.5,15,60.20476328764825,29.675029936970418
11.5,1,60.572022453828325,39.99497066736764
11.75,2,25.24284433365916,28.549284488023982
11.75,5,38.4570844656122,31.0974624323569
11.75,7,41.743935545889336,36.693214448207314
11.75,8,27.427691724745017,39.9133785644053
11.75,9,31.57068302522996,11.846691144403477
11.75,10,43.11825028817574,13.699149698707739
11.75,13,23.28293900384816,17.46713452261448
11.75,14,27.593451800811625,17.92548216177504
11.75,15,61.445350777517646,30.446489120761434
11.75,1,61.42897703527234,39.16478758350301
12.0,2,25.323651928049202,28.545131145743078
12.0,5,38.10158782333106,30.82807921889732
12.0,7,41.424129531434,35.7583970961815
12.0,8,27.51764097121196,39.69737231510764
12.0,9,30.85012088111148,11.85011715215538
12.0,10,42.716319211169925,13.65844799706196
12.0,13,23.42508317397548,17.378343228463578
12.0,14,27.296738627878682,18.104418773709302
12.0,15,62.68444639098018,31.196449262237383
12.0,1,62.203966072939146,38.39843789932014
12.25,2,25.470954949739017,28.45971952308478
12.25,5,37.64068181847264,30.221518558640035
12.25,7,41.016398612379014,34.87203459224638
12.25,8,27.54048318593716,39.25943694409026
12.25,9,30.04643158603982,11.8997165501285
12.25,10,42.293974333229265,13.723672549155282
12.25,13,23.34640794026066,17.45570262910386
12.25,14,26.923616176776658,18.20167095536938
12.25,15,63.89179485144874,31.843946724327814
12.25,1,62.884658209300675,37.72328665639157
12.5,2,25.67421422752264,28.305281593602622
12.5,5,37.062566981913214,29.388248863207004
12.5,7,40.53481014340689,34.11445648014648
12.5,8,27.419822382555044,38.65014259801346
12.5,9,29.227510854775197,11.986760943122759
12.5,10,41.81208079755474,13.87262404077994
12.5,13,23.06858789213726,17.710592295129977
12.5,14,26.54539032737436,18.1959275564944
12.5,15,64.99698689253306,32.23843389859378
12.5,1,63.531401916504116,36.99571136131152
12.75,2,25.86495470652208,28.14546012174668
12.75,5,36.3568594957823,28.455648655397198
12.75,7,39.99024258637839,33.550988075112876
12.75,8,27.115690329129144,37.9929298474949
12.75,9,28.43380785097586,12.119353085799041
12.75,10,41.21427333116816,14.06428084713788
12.75,13,22.675566091659498,18.042852684770924
12.75,14,26.232141868495198,18.15548084106224
12.75,15,65.93181667712233,32.25479067444242
12.75,1,63.95436223438766,36.293532438968576
13.0,2,25.93255914291938,28.04279730526084
13.0,5,35.52988910315132,27.5291307126937
13.0,7,39.38839889598684,33.139478985875606
13.0,8,26.642431026802843,37.399913697547916
13.0,9,27.678690732133425,12.31741272402476
13.0,10,40.465082644714144,14.261399491646738
13.0,13,22.263913289778763,18.305288421846363
13.0,14,26.015540361010977,18.17561923873498
13.0,15,66.66558262798326,31.864428259799002
13.0,1,64.10993704680605,35.590466365111446
13.25,2,25.78603173126998,27.99475856302426
13.25,5,34.604088065495,26.68683684687118
13.25,7,38.73239757995229,32.722108277738364
13.25,8,26.0423247023506,36.919082363181225
13.25,9,26.96256794559696,12.5994841271289
13.25,10,39.565010828543,14.43657485063766
13.25,13,21.87035824045472,18.415573835516497
13.25,14,25.870969109727138,18.29941218752316
13.25,15,67.18984748706256,31.138226837256564
13.25,1,63.9685285352135,34.9085998247669
13.5,2,25.41801332033132,27.93291350155212
13.5,5,33.61472044463094,25.982418710968897
13.5,7,38.0281804615304,32.13632938882559
13.5,8,25.35598359916266,36.55296981524096
13.5,9,26.281186192488416,12.96386179552174
13.5,10,38.53873158346486,14.573333783082441
13.5,13,21.458018568963958,18.41539342586702
13.5,14,25.7338826147603,18.497316347258838
13.5,15,67.47886383827267,30.2007576862635
13.5,1,63.57257613044616,34.25454211515848
13.75,2,24.91165436460576,27.7920251521698
13.75,5,32.60118185394186,25.4612085984426
13.75,7,37.28869383694704,31.33463252279566
13.75,8,24.617333358212015,36.28735869738832
13.75,9,25.62465188782656,13.380063405810839
13.75,10,37.42160377083134,14.67779499247484
13.75,13,20.97347253568958,18.422286404451842
13.75,14,25.53598778004016,18.7239244551788
13.75,15,67.48009105335508,29.196510117526042
13.75,1,63.014400759120896,33.61221454271832
14.0,2,24.37124777418894,27.5782028998932
14.0,5,31.59562699577986,25.15512495374946
14.0,7,36.52830800393271,30.40666271950686
14.0,8,23.85967342772644,36.08857040782586
14.0,9,24.96935671770436,13.800925019047659
14.0,10,36.256787483644516,14.78640859552998
14.0,13,20.4043692170319,18.52606045198954
14.0,14,25.24711899640588,18.984703125924817
14.0,15,67.15431287610161,28.256679323168918
14.0,1,62.39141940953416,32.96938140777581
14.25,2,23.842027468511283,27.367125920417077
14.25,5,30.617476645230802,25.071669685252562
14.25,7,35.754999182047285,29.498582405741796
14.25,8,23.10727272860704,35.9068041867676
14.25,9,24.272454121262378,14.188268887586961
14.25,10,35.09942824106548,14.95536646556368
14.25,13,19.788406362618943,18.728675628209658
14.25,14,24.89244202817564,19.33921957353434
14.25,15,66.53000338691379,27.46168844878588
14.25,1,61.761613710525424,32.350804136168335
14.5,2,23.2890843849488,27.242185077654483
14.5,5,29.68249260380236,25.18965362331972
14.5,7,34.973004803563,28.73749596873792
14.5,8,22.36175506900448,35.700886470123166
14.5,9,23.491704917087283,14.53366817925972
14.5,10,34.02422234122198,15.2300550049163
14.5,13,19.183953160843323,18.97234671111606
14.5,14,24.54167580084976,19.84692997515628
14.5,15,65.70688776691735,26.82820573371928
14.5,1,61.12853038480574,31.809152341860937
14.75,2,22.643636539866783,27.25751289462164
14.75,5,28.82531104269134,25.47373686111456
14.75,7,34.1903961219011,28.196070513897702
14.75,8,21.60678718131142,35.46889894424232
14.75,9,22.62199458103772,14.85035520082398
14.75,10,33.12315450598304,15.608801199564521
14.75,13,18.575393261202326,19.238462613334548
14.75,14,24.27563726434952,20.52575586495702
14.75,15,64.80308874771833,26.33328926922482
14.75,1,60.4615186010462,31.37949184946904
15.0,2,21.85841053561714,27.434899359262364
15.0,5,28.098492723356458,25.89094116884504
15.0,7,33.42356540030146,27.884413012602618
15.0,8,20.839873899312376,35.23303573322746
15.0,9,21.70914081065658,15.15594097863412
15.0,10,32.47307004716962,16.03237607349398
15.0,13,18.131689834004185,19.462387391897423
15.0,14,24.148483652758436,21.34152590668146
15.0,15,63.900975403073645,25.965348085527683
15.0,1,59.73492439919086,31.0472475300829
15.25,2,20.93443196091762,27.76463850966328
15.25,5,27.536681381829037,26.40485741625522
15.25,7,32.68993465123106,27.759011086159937
15.25,8,20.0813964819663,35.0163750579758
15.25,9,20.8298278304311,15.456150904562179
15.25,10,32.08918353960009,16.41672211264342
15.25,13,17.6789911095746,19.757305469603402
15.25,14,24.15742835799562,22.23061596063786
15.25,15,63.03769001450278,25.72847555268678
15.25,1,58.95500609343335,30.76511765090052
15.5,2,19.908464994053723,28.195201156105306
15.5,5,27.11588970854176,26.95455736334288
15.5,7,31.99767390364388,27.770128509537937
15.5,8,19.353500559951563,34.83005758852898
15.5,9,20.05500167693508,15.75781655453286
15.5,10,31.90245056358512,16.707263137384302
15.5,13,17.258860848634555,20.1336180562393
15.5,14,24.22682254418698,23.111653281382498
15.5,15,62.21980078979168,25.59105330083782
15.5,1,58.15792670087884,30.49970364104886
15.75,2,18.835791463680984,28.64832943942856
15.75,5,26.750971097956334,27.461209590428002
15.75,7,31.349913361034943,27.90287171383476
15.75,8,18.653188582000958,34.67752241129938
15.75,9,19.42817551680168,16.08191905998254
15.75,10,31.795737668334016,16.90530511038526
15.75,13,16.87213836884096,20.60616790537454
15.75,14,24.238073027559878,23.894103346383083
15.75,15,61.432208656772296,25.448559875717716
15.75,1,57.37472489725384,30.26053655529754
16.0,2,17.78860951660502,29.04891276101978
16.0,5,26.343325926414536,27.868581898481875
16.0,7,30.738820599149783,28.187710844172205
16.0,8,17.9566963775108,34.55763036784411
16.0,9,18.960453799562938,16.454255028712858
16.0,10,31.661330822181963,17.047675387624643
16.0,13,16.52705026921054,21.17969899946726
16.0,14,24.09932445630968,24.490479392512118
16.0,15,60.64444346714432,25.16037804894766
16.0,1,56.608443863759156,30.103853908087963
